species,file,site,node,count,px_cm,include,base_x,base_y,tip_x,tip_y
puberula,LPUBEAC14502_0_c_4_14,LPUBEAC14502,4,14,118,Y,420,710,449.5,185.5
puberula,LPUBEAC14502_0_c_5_14,LPUBEAC14502,5,14,118,Y,444,712,445.5,175.5
puberula,LPUBEAC14502_0_c_6_14,LPUBEAC14502,6,14,118,Y,416,750,463.5,147.5
puberula,LPUBEAC14502_0_c_7_14,LPUBEAC14502,7,14,118,Y,440,750,441.5,149.5
puberula,LPUBEAC14502_0_c_8_14,LPUBEAC14502,8,14,118,Y,452,764,459.5,131.5
puberula,LPUBEAC14502_0_c_9_14,LPUBEAC14502,9,14,118,Y,458,790,463.5,99.5
puberula,LPUBEAC14502_0_r_1_14,LPUBEAC14502,1,14,118,Y,376,822,457.5,73.5
puberula,LPUBEAC14502_0_r_10_14,LPUBEAC14502,10,14,118,Y,480,538,439.5,357.5
puberula,LPUBEAC14502_0_r_11_14,LPUBEAC14502,11,14,118,Y,456,494,447.5,401.5
puberula,LPUBEAC14502_0_r_12_14,LPUBEAC14502,12,14,118,Y,462,880,459.5,17.5
puberula,LPUBEAC14502_0_r_13_14,LPUBEAC14502,13,14,118,Y,452,758,435.5,137.5
puberula,LPUBEAC14502_0_r_14_14,LPUBEAC14502,14,14,118,Y,422,808,477.5,85.5
puberula,LPUBEAC14502_0_r_2_14,LPUBEAC14502,2,14,118,Y,368,850,469.5,45.5
puberula,LPUBEAC14502_0_r_3_14,LPUBEAC14502,3,14,118,Y,474,742,435.5,151.5
puberula,LPUBEAC14502_0_r_4_14,LPUBEAC14502,4,14,118,Y,420,574,447.5,323.5
puberula,LPUBEAC14502_0_r_5_14,LPUBEAC14502,5,14,118,Y,448,594,435.5,305.5
puberula,LPUBEAC14502_0_r_6_14,LPUBEAC14502,6,14,118,Y,448,546,447.5,349.5
puberula,LPUBEAC14502_0_r_7_14,LPUBEAC14502,7,14,118,Y,440,584,431.5,303.5
puberula,LPUBEAC14502_0_r_8_14,LPUBEAC14502,8,14,118,Y,430,812,467.5,83.5
puberula,LPUBEAC14502_0_r_9_14,LPUBEAC14502,9,14,118,Y,468,878,481.5,25.5
puberula,LPUBEAC17103-1_1_20,LPUBEAC17103,1,20,99.75,Y,330,494,308.833,208.833
puberula,LPUBEAC17103-1_10_20,LPUBEAC17103,10,20,99.75,Y,392,582,336.833,116.833
puberula,LPUBEAC17103-1_11_20,LPUBEAC17103,11,20,99.75,Y,372,536,304.833,155.5
puberula,LPUBEAC17103-1_12_20,LPUBEAC17103,12,20,99.75,Y,374,542,294.167,164.833
puberula,LPUBEAC17103-1_13_20,LPUBEAC17103,13,20,99.75,Y,416,502,271.5,195.5
puberula,LPUBEAC17103-1_14_20,LPUBEAC17103,14,20,99.75,Y,348,505,368.833,196.833
puberula,LPUBEAC17103-1_15_20,LPUBEAC17103,15,20,99.75,Y,380,486,314.167,212.833
puberula,LPUBEAC17103-1_16_20,LPUBEAC17103,16,20,99.75,Y,330,462,362.167,222.167
puberula,LPUBEAC17103-1_17_20,LPUBEAC17103,17,20,99.75,Y,360,449,380.833,251.5
puberula,LPUBEAC17103-1_18_20,LPUBEAC17103,18,20,99.75,Y,332,442,388.833,258.167
puberula,LPUBEAC17103-1_19_20,LPUBEAC17103,19,20,99.75,Y,360,445,350.167,259.5
puberula,LPUBEAC17103-1_2_20,LPUBEAC17103,2,20,99.75,Y,369,610,346.167,188.833
puberula,LPUBEAC17103-1_20_20,LPUBEAC17103,20,20,99.75,Y,342,408,374.167,302.167
puberula,LPUBEAC17103-1_3_20,LPUBEAC17103,3,20,99.75,Y,289,598,362.167,127.5
puberula,LPUBEAC17103-1_4_20,LPUBEAC17103,4,20,99.75,Y,264,685,446.167,18.167
puberula,LPUBEAC17103-1_5_20,LPUBEAC17103,5,20,99.75,Y,370,569,368.833,162.167
puberula,LPUBEAC17103-1_6_20,LPUBEAC17103,6,20,99.75,Y,361,588,410.167,119.5
puberula,LPUBEAC17103-1_7_20,LPUBEAC17103,7,20,99.75,Y,377,573,374.167,128.833
puberula,LPUBEAC17103-1_8_20,LPUBEAC17103,8,20,99.75,Y,337,572,383.5,130.167
puberula,LPUBEAC17103-1_9_20,LPUBEAC17103,9,20,99.75,Y,302,584,331.5,116.833
puberula,LPUBEAC17141-1_1_6,LPUBEAC17141,1,6,110.668,Y,109,189,108.5,61.5
puberula,LPUBEAC17141-1_2_6,LPUBEAC17141,2,6,110.668,Y,102,206,137.5,46.5
puberula,LPUBEAC17141-1_3_6,LPUBEAC17141,3,6,110.668,Y,127,225,145.5,25.5
puberula,LPUBEAC17141-1_4_6,LPUBEAC17141,4,6,110.668,Y,128,223,127.5,32.5
puberula,LPUBEAC17141-1_5_6,LPUBEAC17141,5,6,110.668,Y,129,229,150.5,21.5
puberula,LPUBEAC17141-1_6_6,LPUBEAC17141,6,6,110.668,Y,95,204,175.5,46.5
puberula,LPUBEAC17141-2_1_17,LPUBEAC17141,1,17,110.25,Y,156,191,155.5,110.5
puberula,LPUBEAC17141-2_10_17,LPUBEAC17141,10,17,110.25,Y,167,173,133.5,129.5
puberula,LPUBEAC17141-2_11_17,LPUBEAC17141,11,17,110.25,Y,159,171,146.5,138.5
puberula,LPUBEAC17141-2_12_17,LPUBEAC17141,12,17,110.25,Y,144,183,150.5,120.5
puberula,LPUBEAC17141-2_13_17,LPUBEAC17141,13,17,110.25,Y,154,208,155.5,92.5
puberula,LPUBEAC17141-2_14_17,LPUBEAC17141,14,17,110.25,Y,160,225,144.5,79.5
puberula,LPUBEAC17141-2_15_17,LPUBEAC17141,15,17,110.25,Y,142,218,155.5,87.5
puberula,LPUBEAC17141-2_16_17,LPUBEAC17141,16,17,110.25,Y,163,224,140.5,76.5
puberula,LPUBEAC17141-2_17_17,LPUBEAC17141,17,17,110.25,Y,170,201,137.5,102.5
puberula,LPUBEAC17141-2_2_17,LPUBEAC17141,2,17,110.25,Y,148,169,157.5,134.5
puberula,LPUBEAC17141-2_3_17,LPUBEAC17141,3,17,110.25,Y,104,291,167.5,11.5
puberula,LPUBEAC17141-2_4_17,LPUBEAC17141,4,17,110.25,Y,128,230,169.5,72.5
puberula,LPUBEAC17141-2_5_17,LPUBEAC17141,5,17,110.25,Y,135,221,169.5,78.5
puberula,LPUBEAC17141-2_6_17,LPUBEAC17141,6,17,110.25,Y,130,219,195.5,83.5
puberula,LPUBEAC17141-2_7_17,LPUBEAC17141,7,17,110.25,Y,150,219,173.5,84.5
puberula,LPUBEAC17141-2_8_17,LPUBEAC17141,8,17,110.25,Y,146,221,149.5,80.5
puberula,LPUBEAC17141-2_9_17,LPUBEAC17141,9,17,110.25,Y,117,228,185.5,77.5
puberula,LPUBEAC17141-3_1_12,LPUBEAC17141,1,12,114.004,Y,340,634,316.833,26.167
puberula,LPUBEAC17141-3_10_12,LPUBEAC17141,10,12,114.004,Y,318,470,328.833,172.833
puberula,LPUBEAC17141-3_11_12,LPUBEAC17141,11,12,114.004,Y,353,432,299.5,216.833
puberula,LPUBEAC17141-3_12_12,LPUBEAC17141,12,12,114.004,Y,316,412,335.5,234.167
puberula,LPUBEAC17141-3_2_12,LPUBEAC17141,2,12,114.004,Y,241,622,346.167,75.5
puberula,LPUBEAC17141-3_3_12,LPUBEAC17141,3,12,114.004,Y,365,606,328.833,46.167
puberula,LPUBEAC17141-3_4_12,LPUBEAC17141,4,12,114.004,Y,289,585,332.833,64.833
puberula,LPUBEAC17141-3_5_12,LPUBEAC17141,5,12,114.004,Y,373,580,350.167,72.833
puberula,LPUBEAC17141-3_6_12,LPUBEAC17141,6,12,114.004,Y,348,534,336.833,154.167
puberula,LPUBEAC17141-3_7_12,LPUBEAC17141,7,12,114.004,Y,309,517,307.5,128.833
puberula,LPUBEAC17141-3_8_12,LPUBEAC17141,8,12,114.004,Y,384,540,386.167,119.5
puberula,LPUBEAC17141-3_9_12,LPUBEAC17141,9,12,114.004,Y,360,489,267.5,160.833
puberula,LPUBEAC21051-2_1_11,LPUBEAC21051,1,11,98.251,Y,164,472,262.5,32.5
puberula,LPUBEAC21051-2_10_11,LPUBEAC21051,10,11,98.251,Y,250,376,251.5,113.5
puberula,LPUBEAC21051-2_11_11,LPUBEAC21051,11,11,98.251,Y,251,380,254.5,137.5
puberula,LPUBEAC21051-2_2_11,LPUBEAC21051,2,11,98.251,Y,229,461,245.5,41.5
puberula,LPUBEAC21051-2_3_11,LPUBEAC21051,3,11,98.251,Y,236,427,262.5,78.5
puberula,LPUBEAC21051-2_4_11,LPUBEAC21051,4,11,98.251,Y,211,351,250.5,158.5
puberula,LPUBEAC21051-2_5_11,LPUBEAC21051,5,11,98.251,Y,252,404,249.5,99.5
puberula,LPUBEAC21051-2_6_11,LPUBEAC21051,6,11,98.251,Y,244,423,262.5,74.5
puberula,LPUBEAC21051-2_7_11,LPUBEAC21051,7,11,98.251,Y,251,348,223.5,149.5
puberula,LPUBEAC21051-2_8_11,LPUBEAC21051,8,11,98.251,Y,246,297,249.5,202.5
puberula,LPUBEAC21051-2_9_11,LPUBEAC21051,9,11,98.251,Y,226,402,304.5,97.5
puberula,LPUBEAC21051-3_1_5,LPUBEAC21051,1,5,107.307,Y,130,131,124.5,121.5
puberula,LPUBEAC21051-3_2_5,LPUBEAC21051,2,5,107.307,Y,139,154,121.5,101.5
puberula,LPUBEAC21051-3_3_5,LPUBEAC21051,3,5,107.307,Y,127,151,125.5,107.5
puberula,LPUBEAC21051-3_4_5,LPUBEAC21051,4,5,107.307,Y,118,226,158.5,26.5
puberula,LPUBEAC21051-3_5_5,LPUBEAC21051,5,5,107.307,Y,168,200,69.5,46.5
puberula,LPUBEAC21054-1_1_11,LPUBEAC21054,1,11,108.013,Y,267,446,232.5,58.5
puberula,LPUBEAC21054-1_10_11,LPUBEAC21054,10,11,108.013,Y,255,350,250.5,152.5
puberula,LPUBEAC21054-1_11_11,LPUBEAC21054,11,11,108.013,Y,218,320,294.5,185.5
puberula,LPUBEAC21054-1_2_11,LPUBEAC21054,2,11,108.013,Y,204,444,293.5,57.5
puberula,LPUBEAC21054-1_3_11,LPUBEAC21054,3,11,108.013,Y,165,445,299.5,57.5
puberula,LPUBEAC21054-1_4_11,LPUBEAC21054,4,11,108.013,Y,191,386,324.5,114.5
puberula,LPUBEAC21054-1_5_11,LPUBEAC21054,5,11,108.013,Y,221,451,261.5,51.5
puberula,LPUBEAC21054-1_6_11,LPUBEAC21054,6,11,108.013,Y,196,385,254.5,123.5
puberula,LPUBEAC21054-1_7_11,LPUBEAC21054,7,11,108.013,Y,208,405,305.5,99.5
puberula,LPUBEAC21054-1_8_11,LPUBEAC21054,8,11,108.013,Y,222,383,254.5,108.5
puberula,LPUBEAC21054-1_9_11,LPUBEAC21054,9,11,108.013,Y,197,387,303.5,113.5
puberula,LPUBEAC21054-3_1_15,LPUBEAC21054,1,15,110.334,Y,266,426,277.5,88.5
puberula,LPUBEAC21054-3_10_15,LPUBEAC21054,10,15,110.334,Y,232,476,257.5,21.5
puberula,LPUBEAC21054-3_11_15,LPUBEAC21054,11,15,110.334,Y,246,446,234.5,53.5
puberula,LPUBEAC21054-3_12_15,LPUBEAC21054,12,15,110.334,Y,255,434,234.5,63.5
puberula,LPUBEAC21054-3_13_15,LPUBEAC21054,13,15,110.334,Y,285,446,226.5,54.5
puberula,LPUBEAC21054-3_14_15,LPUBEAC21054,14,15,110.334,Y,244,453,233.5,44.5
puberula,LPUBEAC21054-3_15_15,LPUBEAC21054,15,15,110.334,Y,256,461,255.5,38.5
puberula,LPUBEAC21054-3_2_15,LPUBEAC21054,2,15,110.334,Y,279,455,216.5,47.5
puberula,LPUBEAC21054-3_3_15,LPUBEAC21054,3,15,110.334,Y,214,419,275.5,79.5
puberula,LPUBEAC21054-3_4_15,LPUBEAC21054,4,15,110.334,Y,228,396,274.5,103.5
puberula,LPUBEAC21054-3_5_15,LPUBEAC21054,5,15,110.334,Y,216,376,245.5,119.5
puberula,LPUBEAC21054-3_6_15,LPUBEAC21054,6,15,110.334,Y,242.5,340.5,276.5,162.5
puberula,LPUBEAC21054-3_7_15,LPUBEAC21054,7,15,110.334,Y,258,329,241.5,163.5
puberula,LPUBEAC21054-3_8_15,LPUBEAC21054,8,15,110.334,Y,289,386,182.5,117.5
puberula,LPUBEAC21054-3_9_15,LPUBEAC21054,9,15,110.334,Y,303,475,235.5,28.5
puberula,LPUBEAC21163-1_1_13,LPUBEAC21163,1,13,114.167,Y,190,463,285.5,41.5
puberula,LPUBEAC21163-1_10_13,LPUBEAC21163,10,13,114.167,Y,260,443,224.5,55.5
puberula,LPUBEAC21163-1_11_13,LPUBEAC21163,11,13,114.167,Y,257,416,260.5,81.5
puberula,LPUBEAC21163-1_12_13,LPUBEAC21163,12,13,114.167,Y,270,345,247.5,152.5
puberula,LPUBEAC21163-1_13_13,LPUBEAC21163,13,13,114.167,Y,258,332,247.5,165.5
puberula,LPUBEAC21163-1_2_13,LPUBEAC21163,2,13,114.167,Y,286,471,255.5,30.5
puberula,LPUBEAC21163-1_3_13,LPUBEAC21163,3,13,114.167,Y,186,486,256.5,14.5
puberula,LPUBEAC21163-1_4_13,LPUBEAC21163,4,13,114.167,Y,244,473,247.5,25.5
puberula,LPUBEAC21163-1_5_13,LPUBEAC21163,5,13,114.167,Y,168,426,294.5,76.5
puberula,LPUBEAC21163-1_6_13,LPUBEAC21163,6,13,114.167,Y,243,477,261.5,25.5
puberula,LPUBEAC21163-1_7_13,LPUBEAC21163,7,13,114.167,Y,205,473,255.5,33.5
puberula,LPUBEAC21163-1_8_13,LPUBEAC21163,8,13,114.167,Y,261,471,244.5,31.5
puberula,LPUBEAC21163-1_9_13,LPUBEAC21163,9,13,114.167,Y,213,458,268.5,45.5
puberula,LPUBEAC21163-4_1_6,LPUBEAC21163,1,6,115.289,Y,170,280,131.5,19.5
puberula,LPUBEAC21163-4_2_6,LPUBEAC21163,2,6,115.289,Y,170,239,125.5,61.5
puberula,LPUBEAC21163-4_3_6,LPUBEAC21163,3,6,115.289,Y,160,253,168.5,46.5
puberula,LPUBEAC21163-4_4_6,LPUBEAC21163,4,6,115.289,Y,140,220,152.5,74.5
puberula,LPUBEAC21163-4_5_6,LPUBEAC21163,5,6,115.289,Y,152,202,164.5,97.5
puberula,LPUBEAC21163-4_6_6,LPUBEAC21163,6,6,115.289,Y,165,200,127.5,104.5
puberula,LPUBECB21052-1_1_24,LPUBECB21052,1,24,111.264,Y,175,324,175.5,25.5
puberula,LPUBECB21052-1_10_24,LPUBECB21052,10,24,111.264,Y,154,199,197.5,156.5
puberula,LPUBECB21052-1_11_24,LPUBECB21052,11,24,111.264,Y,175,326,178.5,27.5
puberula,LPUBECB21052-1_12_24,LPUBECB21052,12,24,111.264,Y,147,331,201.5,24.5
puberula,LPUBECB21052-1_13_24,LPUBECB21052,13,24,111.264,Y,195,304,161.5,42.5
puberula,LPUBECB21052-1_14_24,LPUBECB21052,14,24,111.264,Y,178,315,159.5,38.5
puberula,LPUBECB21052-1_15_24,LPUBECB21052,15,24,111.264,Y,143,330,221.5,22.5
puberula,LPUBECB21052-1_16_24,LPUBECB21052,16,24,111.264,Y,158,339,168.5,13.5
puberula,LPUBECB21052-1_17_24,LPUBECB21052,17,24,111.264,Y,168,331,175.5,18.5
puberula,LPUBECB21052-1_18_24,LPUBECB21052,18,24,111.264,Y,180,311,176.5,41.5
puberula,LPUBECB21052-1_19_24,LPUBECB21052,19,24,111.264,Y,193,296,163.5,50.5
puberula,LPUBECB21052-1_2_24,LPUBECB21052,2,24,111.264,Y,149,340,177.5,12.5
puberula,LPUBECB21052-1_20_24,LPUBECB21052,20,24,111.264,Y,164,289,179.5,59.5
puberula,LPUBECB21052-1_21_24,LPUBECB21052,21,24,111.264,Y,172,227,168.5,108.5
puberula,LPUBECB21052-1_22_24,LPUBECB21052,22,24,111.264,Y,166,230,204.5,101.5
puberula,LPUBECB21052-1_23_24,LPUBECB21052,23,24,111.264,Y,162,219,192.5,137.5
puberula,LPUBECB21052-1_24_24,LPUBECB21052,24,24,111.264,Y,175,232,160.5,121.5
puberula,LPUBECB21052-1_3_24,LPUBECB21052,3,24,111.264,Y,155,342,197.5,10.5
puberula,LPUBECB21052-1_4_24,LPUBECB21052,4,24,111.264,Y,193,332,168.5,22.5
puberula,LPUBECB21052-1_5_24,LPUBECB21052,5,24,111.264,Y,152,232,194.5,121.5
puberula,LPUBECB21052-1_6_24,LPUBECB21052,6,24,111.264,Y,148,253,185.5,97.5
puberula,LPUBECB21052-1_7_24,LPUBECB21052,7,24,111.264,Y,182,296,202.5,57.5
puberula,LPUBECB21052-1_8_24,LPUBECB21052,8,24,111.264,Y,126,280,229.5,72.5
puberula,LPUBECB21052-1_9_24,LPUBECB21052,9,24,111.264,Y,150,235,208.5,117.5
puberula,LPUBECB21061-1_1_24,LPUBECB21061,1,24,102.001,Y,192,360,183.5,39.5
puberula,LPUBECB21061-1_10_24,LPUBECB21061,10,24,102.001,Y,196,297,189.5,106.5
puberula,LPUBECB21061-1_11_24,LPUBECB21061,11,24,102.001,Y,209,350,210.5,55.5
puberula,LPUBECB21061-1_12_24,LPUBECB21061,12,24,102.001,Y,203,210,201.5,191.5
puberula,LPUBECB21061-1_13_24,LPUBECB21061,13,24,102.001,Y,199,208,198.5,194.5
puberula,LPUBECB21061-1_14_24,LPUBECB21061,14,24,102.001,Y,196,231,199.5,167.5
puberula,LPUBECB21061-1_15_24,LPUBECB21061,15,24,102.001,Y,203,240,203.5,159.5
puberula,LPUBECB21061-1_16_24,LPUBECB21061,16,24,102.001,Y,173,322,225.5,83.5
puberula,LPUBECB21061-1_17_24,LPUBECB21061,17,24,102.001,Y,187,331,203.5,71.5
puberula,LPUBECB21061-1_18_24,LPUBECB21061,18,24,102.001,Y,194,232,203.5,177.5
puberula,LPUBECB21061-1_19_24,LPUBECB21061,19,24,102.001,Y,198,251,194.5,144.5
puberula,LPUBECB21061-1_2_24,LPUBECB21061,2,24,102.001,Y,194,384,218.5,15.5
puberula,LPUBECB21061-1_20_24,LPUBECB21061,20,24,102.001,Y,256,248,150.5,167.5
puberula,LPUBECB21061-1_21_24,LPUBECB21061,21,24,102.001,Y,165,232,234.5,169.5
puberula,LPUBECB21061-1_22_24,LPUBECB21061,22,24,102.001,Y,193,229,199.5,169.5
puberula,LPUBECB21061-1_23_24,LPUBECB21061,23,24,102.001,Y,220,262,188.5,144.5
puberula,LPUBECB21061-1_24_24,LPUBECB21061,24,24,102.001,Y,202,273,193.5,126.5
puberula,LPUBECB21061-1_3_24,LPUBECB21061,3,24,102.001,Y,174,377,173.5,29.5
puberula,LPUBECB21061-1_4_24,LPUBECB21061,4,24,102.001,Y,221,351,204.5,51.5
puberula,LPUBECB21061-1_5_24,LPUBECB21061,5,24,102.001,Y,217,309,163.5,92.5
puberula,LPUBECB21061-1_6_24,LPUBECB21061,6,24,102.001,Y,202,253,193.5,156.5
puberula,LPUBECB21061-1_7_24,LPUBECB21061,7,24,102.001,Y,197,235,200.5,167.5
puberula,LPUBECB21061-1_8_24,LPUBECB21061,8,24,102.001,Y,232,313,204.5,92.5
puberula,LPUBECB21061-1_9_24,LPUBECB21061,9,24,102.001,Y,177,298,204.5,106.5
puberula,LPUBECB21061-3_1_13,LPUBECB21061,1,13,102.503,Y,178,299,183.5,45.5
puberula,LPUBECB21061-3_10_13,LPUBECB21061,10,13,102.503,Y,175,241,171.5,126.5
puberula,LPUBECB21061-3_11_13,LPUBECB21061,11,13,102.503,Y,199,302,163.5,49.5
puberula,LPUBECB21061-3_12_13,LPUBECB21061,12,13,102.503,Y,176,325,173.5,25.5
puberula,LPUBECB21061-3_13_13,LPUBECB21061,13,13,102.503,Y,192,331,145.5,21.5
puberula,LPUBECB21061-3_2_13,LPUBECB21061,2,13,102.503,Y,184,266,168.5,73.5
puberula,LPUBECB21061-3_3_13,LPUBECB21061,3,13,102.503,Y,189,325,146.5,36.5
puberula,LPUBECB21061-3_4_13,LPUBECB21061,4,13,102.503,Y,208,296,121.5,52.5
puberula,LPUBECB21061-3_5_13,LPUBECB21061,5,13,102.503,Y,193,309,166.5,44.5
puberula,LPUBECB21061-3_6_13,LPUBECB21061,6,13,102.503,Y,194,273,145.5,76.5
puberula,LPUBECB21061-3_7_13,LPUBECB21061,7,13,102.503,Y,149,290,184.5,68.5
puberula,LPUBECB21061-3_8_13,LPUBECB21061,8,13,102.503,Y,147,243,204.5,111.5
puberula,LPUBECB21061-3_9_13,LPUBECB21061,9,13,102.503,Y,188,191,180.5,142.5
puberula,LPUBECH17102-1_1_103,LPUBECH17102,1,103,110.25,Y,258,327,255.5,180.5
puberula,LPUBECH17102-1_10_103,LPUBECH17102,10,103,110.25,Y,265,304,251.5,201.5
puberula,LPUBECH17102-1_100_103,LPUBECH17102,100,103,110.25,Y,271,345,210.5,157.5
puberula,LPUBECH17102-1_101_103,LPUBECH17102,101,103,110.25,Y,213,350,217.5,153.5
puberula,LPUBECH17102-1_102_103,LPUBECH17102,102,103,110.25,Y,252,356,254.5,147.5
puberula,LPUBECH17102-1_103_103,LPUBECH17102,103,103,110.25,Y,254,323,226.5,178.5
puberula,LPUBECH17102-1_11_103,LPUBECH17102,11,103,110.25,Y,243,323,258.5,169.5
puberula,LPUBECH17102-1_12_103,LPUBECH17102,12,103,110.25,Y,238,323,282.5,171.5
puberula,LPUBECH17102-1_13_103,LPUBECH17102,13,103,110.25,Y,237,315,265.5,186.5
puberula,LPUBECH17102-1_14_103,LPUBECH17102,14,103,110.25,Y,270,290,261.5,220.5
puberula,LPUBECH17102-1_15_103,LPUBECH17102,15,103,110.25,Y,249,298,241.5,203.5
puberula,LPUBECH17102-1_16_103,LPUBECH17102,16,103,110.25,Y,247,303,275.5,203.5
puberula,LPUBECH17102-1_17_103,LPUBECH17102,17,103,110.25,Y,252,307,247.5,196.5
puberula,LPUBECH17102-1_18_103,LPUBECH17102,18,103,110.25,Y,254,289,247.5,216.5
puberula,LPUBECH17102-1_19_103,LPUBECH17102,19,103,110.25,Y,254,270,245.5,230.5
puberula,LPUBECH17102-1_2_103,LPUBECH17102,2,103,110.25,Y,259,315,239.5,188.5
puberula,LPUBECH17102-1_20_103,LPUBECH17102,20,103,110.25,Y,276,271,225.5,233.5
puberula,LPUBECH17102-1_21_103,LPUBECH17102,21,103,110.25,Y,273,288,221.5,219.5
puberula,LPUBECH17102-1_22_103,LPUBECH17102,22,103,110.25,Y,237,319,239.5,183.5
puberula,LPUBECH17102-1_23_103,LPUBECH17102,23,103,110.25,Y,236,336,235.5,163.5
puberula,LPUBECH17102-1_24_103,LPUBECH17102,24,103,110.25,Y,267,339,268.5,165.5
puberula,LPUBECH17102-1_25_103,LPUBECH17102,25,103,110.25,Y,257,358,247.5,146.5
puberula,LPUBECH17102-1_26_103,LPUBECH17102,26,103,110.25,Y,252,330,257.5,172.5
puberula,LPUBECH17102-1_27_103,LPUBECH17102,27,103,110.25,Y,245,301,254.5,201.5
puberula,LPUBECH17102-1_28_103,LPUBECH17102,28,103,110.25,Y,248,341,217.5,164.5
puberula,LPUBECH17102-1_29_103,LPUBECH17102,29,103,110.25,Y,243,360,270.5,145.5
puberula,LPUBECH17102-1_3_103,LPUBECH17102,3,103,110.25,Y,251,306,251.5,197.5
puberula,LPUBECH17102-1_30_103,LPUBECH17102,30,103,110.25,Y,271,319,204.5,184.5
puberula,LPUBECH17102-1_31_103,LPUBECH17102,31,103,110.25,Y,257,382,290.5,119.5
puberula,LPUBECH17102-1_32_103,LPUBECH17102,32,103,110.25,Y,270,361,257.5,143.5
puberula,LPUBECH17102-1_33_103,LPUBECH17102,33,103,110.25,Y,242,359,264.5,141.5
puberula,LPUBECH17102-1_34_103,LPUBECH17102,34,103,110.25,Y,256,334,270.5,168.5
puberula,LPUBECH17102-1_35_103,LPUBECH17102,35,103,110.25,Y,226,300,306.5,206.5
puberula,LPUBECH17102-1_36_103,LPUBECH17102,36,103,110.25,Y,244,305,240.5,198.5
puberula,LPUBECH17102-1_37_103,LPUBECH17102,37,103,110.25,Y,284,299,247.5,208.5
puberula,LPUBECH17102-1_38_103,LPUBECH17102,38,103,110.25,Y,262,303,253.5,202.5
puberula,LPUBECH17102-1_39_103,LPUBECH17102,39,103,110.25,Y,262,316,257.5,192.5
puberula,LPUBECH17102-1_4_103,LPUBECH17102,4,103,110.25,Y,255,340,239.5,160.5
puberula,LPUBECH17102-1_40_103,LPUBECH17102,40,103,110.25,Y,245,300,252.5,203.5
puberula,LPUBECH17102-1_41_103,LPUBECH17102,41,103,110.25,Y,236,308,262.5,195.5
puberula,LPUBECH17102-1_42_103,LPUBECH17102,42,103,110.25,Y,274,310,226.5,190.5
puberula,LPUBECH17102-1_43_103,LPUBECH17102,43,103,110.25,Y,228,345,251.5,159.5
puberula,LPUBECH17102-1_44_103,LPUBECH17102,44,103,110.25,Y,273,346,257.5,154.5
puberula,LPUBECH17102-1_45_103,LPUBECH17102,45,103,110.25,Y,251,344,287.5,155.5
puberula,LPUBECH17102-1_46_103,LPUBECH17102,46,103,110.25,Y,282,334,231.5,164.5
puberula,LPUBECH17102-1_47_103,LPUBECH17102,47,103,110.25,Y,240,348,247.5,151.5
puberula,LPUBECH17102-1_48_103,LPUBECH17102,48,103,110.25,Y,262,343,278.5,159.5
puberula,LPUBECH17102-1_49_103,LPUBECH17102,49,103,110.25,Y,255,306,259.5,195.5
puberula,LPUBECH17102-1_5_103,LPUBECH17102,5,103,110.25,Y,241,360,267.5,144.5
puberula,LPUBECH17102-1_50_103,LPUBECH17102,50,103,110.25,Y,268,299,227.5,201.5
puberula,LPUBECH17102-1_51_103,LPUBECH17102,51,103,110.25,Y,251,297,257.5,207.5
puberula,LPUBECH17102-1_52_103,LPUBECH17102,52,103,110.25,Y,243,283,247.5,221.5
puberula,LPUBECH17102-1_53_103,LPUBECH17102,53,103,110.25,Y,256,313,239.5,186.5
puberula,LPUBECH17102-1_54_103,LPUBECH17102,54,103,110.25,Y,247,279,247.5,229.5
puberula,LPUBECH17102-1_55_103,LPUBECH17102,55,103,110.25,Y,248,275,255.5,227.5
puberula,LPUBECH17102-1_56_103,LPUBECH17102,56,103,110.25,Y,258.5,271.5,245.5,242.5
puberula,LPUBECH17102-1_57_103,LPUBECH17102,57,103,110.25,Y,248,271,251.5,232.5
puberula,LPUBECH17102-1_58_103,LPUBECH17102,58,103,110.25,Y,251,336,256.5,166.5
puberula,LPUBECH17102-1_59_103,LPUBECH17102,59,103,110.25,Y,269,277,233.5,222.5
puberula,LPUBECH17102-1_6_103,LPUBECH17102,6,103,110.25,Y,272,348,229.5,154.5
puberula,LPUBECH17102-1_60_103,LPUBECH17102,60,103,110.25,Y,256,280,254.5,224.5
puberula,LPUBECH17102-1_61_103,LPUBECH17102,61,103,110.25,Y,252,289,242.5,213.5
puberula,LPUBECH17102-1_62_103,LPUBECH17102,62,103,110.25,Y,255,336,252.5,154.5
puberula,LPUBECH17102-1_63_103,LPUBECH17102,63,103,110.25,Y,246,287,228.5,206.5
puberula,LPUBECH17102-1_64_103,LPUBECH17102,64,103,110.25,Y,243,277,249.5,230.5
puberula,LPUBECH17102-1_65_103,LPUBECH17102,65,103,110.25,Y,254,269,252.5,238.5
puberula,LPUBECH17102-1_66_103,LPUBECH17102,66,103,110.25,Y,255,287,251.5,212.5
puberula,LPUBECH17102-1_67_103,LPUBECH17102,67,103,110.25,Y,232,308,298.5,245.5
puberula,LPUBECH17102-1_68_103,LPUBECH17102,68,103,110.25,Y,252,362,236.5,137.5
puberula,LPUBECH17102-1_69_103,LPUBECH17102,69,103,110.25,Y,236,351,218.5,149.5
puberula,LPUBECH17102-1_7_103,LPUBECH17102,7,103,110.25,Y,275,337,217.5,165.5
